Source,CH1,CH2
Second,Volt,Volt
 0.09679999948,-8.32000,-0.00400
 0.09683999419,-8.24000,-0.00400
 0.09687999636,-8.16000,0.00
 0.09691999853,-8.00000,-0.00400
 0.09696000069,-7.92000,-0.00400
 0.09699999541,-7.84000,0.00
 0.09703999758,-7.68000,-0.00400
 0.09707999974,-7.52000,-0.00400
 0.09711999446,-7.52000,-0.00400
 0.09715999663,-7.36000,-0.00400
 0.09719999880,-7.36000,-0.00400
 0.09724000096,-7.20000,-0.00400
 0.09727999568,-7.04000,-0.00400
 0.09731999785,-6.96000,-0.00400
 0.09736000001,-6.88000,-0.00400
 0.09739999473,-6.88000,0.00
 0.09743999690,-6.80000,-0.00400
 0.09747999907,-6.72000,-0.00400
 0.09752000123,-6.56000,-0.00400
 0.09755999595,-6.56000,-0.00400
 0.09759999812,-6.48000,-0.00400
 0.09764000028,-6.32000,0.00
 0.09767999500,-6.32000,-0.00400
 0.09771999717,-6.24000,-0.00400
 0.09775999933,-6.16000,-0.00400
 0.09779999405,-6.16000,0.00
 0.09783999622,-6.08000,-0.00400
 0.09787999839,-6.00000,-0.00400
 0.09792000055,-5.92000,-0.00400
 0.09795999527,-5.84000,-0.00400
 0.09799999744,-5.68000,0.00
 0.09803999960,-5.60000,0.00
 0.09807999432,-5.60000,0.00
 0.09811999649,-5.44000,0.00
 0.09815999866,-5.28000,-0.00400
 0.09820000082,-5.28000,0.00
 0.09823999554,-5.12000,-0.00400
 0.09827999771,-4.96000,0.00
 0.09831999987,-4.96000,0.00
 0.09835999459,-4.80000,0.00
 0.09839999676,-4.64000,0.00
 0.09843999892,-4.48000,0.00
 0.09848000109,-4.32000,0.00
 0.09851999581,-4.32000,0.00
 0.09855999798,-4.16000,0.00
 0.09860000014,-4.08000,0.00
 0.09863999486,-4.00000,0.00
 0.09867999703,-3.84000,0.00
 0.09871999919,-3.68000,0.00
 0.09875999391,-3.68000,0.00
 0.09879999608,-3.52000,0.00400
 0.09883999825,-3.36000,0.00
 0.09888000041,-3.36000,0.00400
 0.09891999513,-3.20000,0.00
 0.09895999730,-3.12000,0.00
 0.09899999946,-3.04000,0.00
 0.09903999418,-2.88000,0.00400
 0.09907999635,-2.72000,0.00400
 0.09911999851,-2.72000,0.00
 0.09916000068,-2.56000,0.00
 0.09919999540,-2.48000,0.00
 0.09923999757,-2.40000,0.00
 0.09927999973,-2.24000,0.00
 0.09931999445,-2.24000,0.00
 0.09935999662,-2.08000,0.00
 0.09939999878,-1.92000,0.00
 0.09944000095,-1.84000,0.00800
 0.09947999567,-1.76000,0.00400
 0.09951999784,-1.68000,0.00400
 0.09956000000,-1.44000,0.00
 0.09959999472,-1.36000,0.00
 0.09963999689,-1.28000,0.00400
 0.09967999905,-1.12000,0.00400
 0.09971999377,-0.96000,0.00400
 0.09975999594,-0.96000,0.00800
 0.09979999810,-0.80000,0.00800
 0.09984000027,-0.64000,0.00800
 0.09987999499,-0.48000,0.00800
 0.09991999716,-0.32000,0.00400
 0.09995999932,-0.32000,0.00400
 0.09999999404,-0.16000,0.00400
 0.10003999621,0.00,0.00800
 0.10007999837,0.16000,0.00800
 0.10012000054,0.16000,0.00800
 0.10015999526,0.32000,0.00800
 0.10019999743,0.48000,0.00800
 0.10023999959,0.48000,0.00800
 0.10027999431,0.72000,0.00800
 0.10031999648,0.80000,0.00400
 0.10035999864,0.80000,0.00800
 0.10040000081,0.96000,0.00800
 0.10043999553,1.12000,0.00800
 0.10047999769,1.12000,0.00800
 0.10051999986,1.28000,0.00800
 0.10055999458,1.36000,0.00800
 0.10059999675,1.44000,0.00800
 0.10063999891,1.52000,0.00800
 0.10068000108,1.60000,0.00800
 0.10071999580,1.76000,0.01200
 0.10075999796,1.92000,0.00800
 0.10080000013,2.00000,0.00800
 0.10083999485,2.16000,0.00800
 0.10087999701,2.24000,0.00800
 0.10091999918,2.32000,0.00800
 0.10095999390,2.40000,0.00800
 0.10099999607,2.56000,0.00800
 0.10103999823,2.72000,0.00800
 0.10108000040,2.80000,0.00800
 0.10111999512,2.88000,0.00800
 0.10115999728,3.04000,0.01200
 0.10119999945,3.20000,0.00800
 0.10123999417,3.36000,0.00800
 0.10127999634,3.44000,0.00800
 0.10131999850,3.52000,0.00800
 0.10136000067,3.68000,0.01200
 0.10139999539,3.76000,0.01200
 0.10143999755,3.84000,0.00800
 0.10147999972,4.00000,0.01200
 0.10151999444,4.16000,0.01200
 0.10155999660,4.32000,0.01200
 0.10159999877,4.40000,0.00800
 0.10164000094,4.48000,0.01200
 0.10167999566,4.64000,0.01200
 0.10171999782,4.64000,0.01200
 0.10175999999,4.80000,0.01200
 0.10179999471,4.80000,0.01200
 0.10183999687,4.96000,0.01200
 0.10187999904,5.04000,0.01200
 0.10191999376,5.12000,0.01200
 0.10195999593,5.28000,0.00800
 0.10199999809,5.28000,0.01200
 0.10204000026,5.36000,0.01200
 0.10207999498,5.44000,0.01200
 0.10211999714,5.60000,0.01200
 0.10215999931,5.60000,0.01200
 0.10219999403,5.76000,0.01200
 0.10223999619,5.76000,0.01200
 0.10227999836,5.92000,0.01200
 0.10232000053,6.00000,0.01200
 0.10235999525,6.08000,0.01200
 0.10239999741,6.24000,0.01600
 0.10243999958,6.24000,0.01200
 0.10247999430,6.40000,0.01200
 0.10251999646,6.48000,0.01600
 0.10255999863,6.56000,0.01200
 0.10260000080,6.56000,0.01200
 0.10263999552,6.72000,0.01600
 0.10267999768,6.72000,0.01200
 0.10271999985,6.88000,0.01600
 0.10275999457,6.96000,0.01600
 0.10279999673,7.12000,0.01200
 0.10283999890,7.20000,0.01600
 0.10288000107,7.28000,0.01200
 0.10291999578,7.28000,0.01200
 0.10295999795,7.36000,0.01200
 0.10300000012,7.36000,0.01600
 0.10303999484,7.52000,0.01600
 0.10307999700,7.60000,0.01600
 0.10311999917,7.68000,0.01600
 0.10315999389,7.68000,0.01600
 0.10319999605,7.76000,0.01200
 0.10323999822,7.84000,0.01600
 0.10328000039,7.84000,0.01200
 0.10331999511,7.92000,0.01600
 0.10335999727,8.00000,0.01600
 0.10339999944,8.00000,0.01600
 0.10343999416,8.16000,0.01600
 0.10347999632,8.24000,0.01600
 0.10351999849,8.32000,0.01600
 0.10356000066,8.40000,0.01600
 0.10359999537,8.48000,0.01600
 0.10363999754,8.48000,0.01600
 0.10367999971,8.64000,0.01600
 0.10371999443,8.64000,0.01600
 0.10375999659,8.64000,0.01600
 0.10379999876,8.80000,0.01600
 0.10384000093,8.80000,0.01600
 0.10387999564,8.80000,0.01600
 0.10391999781,8.80000,0.02000
 0.10395999998,8.96000,0.01600
 0.10399999470,8.96000,0.01600
 0.10403999686,8.96000,0.01600
 0.10407999903,9.04000,0.01600
 0.10411999375,9.04000,0.01200
 0.10415999591,9.04000,0.02000
 0.10419999808,9.04000,0.01600
 0.10424000025,9.04000,0.01600
 0.10427999496,9.04000,0.01600
 0.10431999713,9.04000,0.01600
 0.10435999930,9.04000,0.01600
 0.10439999402,9.12000,0.01600
 0.10443999618,9.12000,0.01600
 0.10447999835,9.12000,0.02000
 0.10452000052,9.12000,0.01600
 0.10455999523,9.12000,0.01600
 0.10459999740,9.12000,0.01600
 0.10463999957,9.12000,0.01600
 0.10467999429,9.12000,0.01600
 0.10471999645,9.12000,0.01600
 0.10475999862,9.12000,0.01600
 0.10480000079,9.12000,0.01600
 0.10483999550,9.12000,0.01600
 0.10487999767,9.12000,0.01600
 0.10491999984,9.12000,0.01600
 0.10495999455,9.12000,0.01600
 0.10499999672,9.12000,0.01600
 0.10503999889,9.20000,0.01600
 0.10508000106,9.12000,0.01600
 0.10511999577,9.20000,0.01600
 0.10515999794,9.20000,0.01600
 0.10520000011,9.20000,0.01600
 0.10523999482,9.20000,0.01600
 0.10527999699,9.20000,0.01600
 0.10531999916,9.20000,0.01600
 0.10535999388,9.20000,0.01600
 0.10539999604,9.20000,0.01600
 0.10543999821,9.20000,0.02000
 0.10548000038,9.20000,0.01600
 0.10551999509,9.28000,0.01600
 0.10555999726,9.20000,0.01600
 0.10559999943,9.20000,0.01600
 0.10563999414,9.28000,0.01600
 0.10567999631,9.28000,0.01600
 0.10571999848,9.28000,0.02400
 0.10576000065,9.28000,0.01600
 0.10579999536,9.28000,0.01600
 0.10583999753,9.28000,0.01600
 0.10587999970,9.28000,0.01600
 0.10591999441,9.28000,0.01600
 0.10595999658,9.20000,0.01600
 0.10599999875,9.28000,0.02000
 0.10604000092,9.20000,0.02000
 0.10607999563,9.28000,0.01600
 0.10611999780,9.20000,0.01600
 0.10615999997,9.28000,0.01600
 0.10619999468,9.20000,0.01600
 0.10623999685,9.20000,0.01600
 0.10627999902,9.20000,0.01600
 0.10631999373,9.12000,0.01600
 0.10635999590,9.20000,0.01600
 0.10639999807,9.12000,0.01600
 0.10644000024,9.12000,0.01600
 0.10647999495,9.04000,0.01600
 0.10651999712,9.04000,0.02000
 0.10655999929,8.96000,0.01600
 0.10659999400,8.80000,0.01600
 0.10663999617,8.80000,0.01600
 0.10667999834,8.64000,0.01600
 0.10672000051,8.64000,0.01600
 0.10675999522,8.48000,0.01600
 0.10679999739,8.40000,0.01600
 0.10683999956,8.32000,0.01600
 0.10687999427,8.16000,0.01600
 0.10691999644,8.00000,0.01600
 0.10695999861,7.92000,0.01600
 0.10700000077,7.84000,0.01600
 0.10703999549,7.76000,0.01600
 0.10707999766,7.68000,0.01600
 0.10711999983,7.52000,0.01600
 0.10715999454,7.36000,0.01600
 0.10719999671,7.36000,0.01600
 0.10723999888,7.28000,0.01200
 0.10727999359,7.20000,0.01600
 0.10731999576,7.12000,0.01200
 0.10735999793,7.04000,0.01200
 0.10740000010,6.96000,0.01600
 0.10743999481,6.88000,0.01600
 0.10747999698,6.72000,0.01600
 0.10751999915,6.72000,0.01200
 0.10755999386,6.64000,0.01200
 0.10759999603,6.56000,0.01200
 0.10763999820,6.48000,0.01600
 0.10768000036,6.48000,0.01200
 0.10771999508,6.40000,0.01200
 0.10775999725,6.24000,0.01200
 0.10779999942,6.24000,0.01200
 0.10783999413,6.08000,0.01200
 0.10787999630,6.08000,0.01200
 0.10791999847,6.00000,0.01200
 0.10796000063,5.92000,0.01200
 0.10799999535,5.84000,0.01200
 0.10803999752,5.76000,0.01600
 0.10807999969,5.60000,0.01200
 0.10811999440,5.60000,0.01200
 0.10815999657,5.44000,0.01200
 0.10819999874,5.28000,0.01200
 0.10824000090,5.20000,0.01200
 0.10827999562,5.04000,0.01200
 0.10831999779,4.96000,0.01200
 0.10835999995,4.80000,0.01200
 0.10839999467,4.72000,0.00800
 0.10843999684,4.56000,0.00800
 0.10847999901,4.48000,0.01200
 0.10851999372,4.32000,0.01200
 0.10855999589,4.24000,0.01200
 0.10859999806,4.08000,0.01200
 0.10864000022,4.00000,0.00800
 0.10867999494,3.92000,0.01200
 0.10871999711,3.84000,0.01200
 0.10875999928,3.68000,0.01200
 0.10879999399,3.52000,0.01200
 0.10883999616,3.44000,0.01200
 0.10887999833,3.36000,0.00800
 0.10892000049,3.36000,0.01200
 0.10895999521,3.20000,0.00800
 0.10899999738,3.12000,0.00800
 0.10903999954,2.88000,0.01200
 0.10907999426,2.88000,0.01200
 0.10911999643,2.72000,0.00800
 0.10915999860,2.72000,0.00800
 0.10920000076,2.56000,0.00800
 0.10923999548,2.40000,0.00800
 0.10927999765,2.40000,0.00800
 0.10931999981,2.24000,0.00800
 0.10935999453,2.16000,0.00800
 0.10939999670,2.08000,0.00800
 0.10943999887,1.92000,0.00800
 0.10947999358,1.84000,0.00800
 0.10951999575,1.60000,0.00800
 0.10955999792,1.60000,0.00800
 0.10960000008,1.44000,0.00800
 0.10963999480,1.36000,0.00400
 0.10967999697,1.20000,0.00800
 0.10971999913,1.12000,0.00800
 0.10975999385,0.96000,0.00800
 0.10979999602,0.80000,0.00800
 0.10983999819,0.80000,0.00800
 0.10988000035,0.64000,0.00800
 0.10991999507,0.48000,0.00800
 0.10995999724,0.32000,0.00800
 0.10999999940,0.16000,0.00400
 0.11003999412,0.16000,0.00400
 0.11007999629,0.00,0.00800
 0.11011999846,-0.16000,0.00400
 0.11016000062,-0.24000,0.00800
 0.11019999534,-0.32000,0.00800
 0.11023999751,-0.48000,0.00800
 0.11027999967,-0.56000,0.00800
 0.11031999439,-0.64000,0.00400
 0.11035999656,-0.80000,0.00800
 0.11039999872,-0.80000,0.00
 0.11044000089,-0.96000,0.00400
 0.11047999561,-1.04000,0.00800
 0.11051999778,-1.12000,0.00800
 0.11055999994,-1.28000,0.00400
 0.11059999466,-1.36000,0.00400
 0.11063999683,-1.44000,0.00400
 0.11067999899,-1.60000,0.00
 0.11071999371,-1.68000,0.00400
 0.11075999588,-1.76000,0.00400
 0.11079999804,-1.92000,0.00400
 0.11084000021,-2.00000,0.00
 0.11087999493,-2.16000,0.00
 0.11091999710,-2.24000,0.00400
 0.11095999926,-2.40000,0.00400
 0.11099999398,-2.48000,0.00400
 0.11103999615,-2.56000,0.00
 0.11107999831,-2.72000,0.00400
 0.11112000048,-2.88000,0.00800
 0.11115999520,-2.96000,0.00400
 0.11119999737,-3.04000,0.00400
 0.11123999953,-3.20000,0.00
 0.11127999425,-3.36000,0.00
 0.11131999642,-3.52000,0.00
 0.11135999858,-3.68000,0.00
 0.11140000075,-3.68000,0.00
 0.11143999547,-3.76000,0.00800
 0.11147999763,-4.00000,0.00
 0.11151999980,-4.00000,0.00
 0.11155999452,-4.16000,0.00
 0.11159999669,-4.24000,0.00
 0.11163999885,-4.32000,0.00
 0.11167999357,-4.48000,-0.00400
 0.11171999574,-4.64000,0.00
 0.11175999790,-4.64000,0.00
 0.11180000007,-4.80000,-0.00400
 0.11183999479,-4.96000,0.00
 0.11187999696,-4.96000,0.00
 0.11191999912,-5.04000,0.00
 0.11195999384,-5.20000,0.00
 0.11199999601,-5.28000,0.00
 0.11203999817,-5.28000,-0.00400
 0.11208000034,-5.44000,0.00
 0.11211999506,-5.52000,0.00
 0.11215999722,-5.60000,0.00
 0.11219999939,-5.60000,0.00
 0.11223999411,-5.68000,0.00
 0.11227999628,-5.84000,0.00
 0.11231999844,-5.92000,-0.00400
 0.11236000061,-6.08000,-0.00400
 0.11239999533,-6.08000,0.00
 0.11243999749,-6.24000,-0.00400
 0.11247999966,-6.24000,-0.00400
 0.11251999438,-6.40000,-0.00400
 0.11255999655,-6.48000,-0.00400
 0.11259999871,-6.56000,-0.00400
 0.11263999343,-6.56000,-0.00400
 0.11267999560,-6.72000,-0.00400
 0.11271999776,-6.88000,-0.00400
 0.11275999993,-6.96000,-0.00400
 0.11279999465,-7.04000,-0.00400
 0.11283999681,-7.04000,0.00
 0.11287999898,-7.20000,0.00
 0.11291999370,-7.28000,-0.00400
 0.11295999587,-7.36000,-0.00400
 0.11299999803,-7.44000,0.00
 0.11304000020,-7.52000,-0.00400
 0.11307999492,-7.52000,-0.00400
 0.11311999708,-7.60000,-0.00400
 0.11315999925,-7.68000,-0.00400
 0.11319999397,-7.68000,-0.00400
 0.11323999614,-7.84000,-0.00400
 0.11327999830,-7.84000,-0.00400
 0.11332000047,-8.00000,-0.00400
 0.11335999519,-8.00000,-0.00400
 0.11339999735,-8.00000,-0.00400
 0.11343999952,-8.16000,-0.00400
 0.11347999424,-8.16000,-0.00400
 0.11351999640,-8.24000,-0.00400
 0.11355999857,-8.32000,-0.00400
 0.11360000074,-8.48000,-0.00400
 0.11363999546,-8.48000,-0.00400
 0.11367999762,-8.48000,-0.00400
 0.11371999979,-8.64000,-0.00800
 0.11375999451,-8.64000,-0.00400
 0.11379999667,-8.72000,-0.00800
 0.11383999884,-8.72000,-0.00400
 0.11387999356,-8.80000,-0.00400
 0.11391999573,-8.80000,-0.00400
 0.11395999789,-8.80000,-0.00400
 0.11400000006,-8.80000,-0.00400
 0.11403999478,-8.88000,-0.00400
 0.11407999694,-8.88000,-0.00400
 0.11411999911,-8.96000,-0.00400
 0.11415999383,-8.96000,-0.00400
 0.11419999599,-8.96000,-0.00400
 0.11423999816,-8.96000,-0.00400
 0.11428000033,-8.96000,-0.00400
 0.11431999505,-9.04000,-0.00400
 0.11435999721,-8.96000,-0.00800
 0.11439999938,-9.04000,-0.00400
 0.11443999410,-9.04000,-0.00400
 0.11447999626,-9.04000,-0.00400
 0.11451999843,-9.04000,-0.00400
 0.11456000060,-9.12000,-0.00400
 0.11459999532,-9.12000,-0.00400
 0.11463999748,-9.12000,-0.00400
 0.11467999965,-9.12000,-0.00400
 0.11471999437,-9.12000,-0.00800
 0.11475999653,-9.12000,-0.00400
 0.11479999870,-9.12000,-0.00400
 0.11483999342,-9.12000,-0.00400
 0.11487999558,-9.12000,-0.00400
 0.11491999775,-9.12000,-0.00400
 0.11495999992,-9.12000,-0.00400
 0.11499999464,-9.12000,-0.00400
 0.11503999680,-9.12000,-0.00400
 0.11507999897,-9.12000,-0.00400
 0.11511999369,-9.12000,-0.00400
 0.11515999585,-9.28000,-0.00400
 0.11519999802,-9.12000,-0.00400
 0.11524000019,-9.12000,-0.00400
 0.11527999490,-9.20000,-0.00400
 0.11531999707,-9.20000,-0.00400
 0.11535999924,-9.20000,-0.00800
 0.11539999396,-9.20000,-0.00400
 0.11543999612,-9.12000,-0.00800
 0.11547999829,-9.20000,-0.00400
 0.11552000046,-9.20000,-0.00400
 0.11555999517,-9.20000,-0.00800
 0.11559999734,-9.20000,-0.00800
 0.11563999951,-9.28000,-0.00400
 0.11567999423,-9.28000,-0.00400
 0.11571999639,-9.28000,-0.00800
 0.11575999856,-9.28000,-0.00400
 0.11580000073,-9.20000,-0.00800
 0.11583999544,-9.28000,-0.00400
 0.11587999761,-9.28000,-0.00400
 0.11591999978,-9.28000,-0.00400
 0.11595999449,-9.12000,-0.00400
 0.11599999666,-9.20000,-0.00800
 0.11603999883,-9.28000,-0.00800
 0.11607999355,-9.12000,-0.00400
 0.11611999571,-9.20000,-0.00400
 0.11615999788,-9.12000,-0.00400
 0.11620000005,-9.12000,-0.00800
 0.11623999476,-9.20000,-0.00800
 0.11627999693,-9.12000,-0.00400
 0.11631999910,-9.12000,-0.00400
 0.11635999382,-9.12000,-0.00800
 0.11639999598,-9.12000,-0.00800
 0.11643999815,-9.04000,-0.00400
 0.11648000032,-8.96000,-0.00400
 0.11651999503,-8.88000,-0.00400
 0.11655999720,-8.88000,-0.00800
 0.11659999937,-8.80000,-0.00400
 0.11663999408,-8.80000,-0.00400
 0.11667999625,-8.72000,-0.00400
 0.11671999842,-8.64000,-0.00400
 0.11676000059,-8.48000,-0.00400
 0.11679999530,-8.40000,-0.00400
 0.11683999747,-8.24000,-0.00400
 0.11687999964,-8.16000,-0.00400
 0.11691999435,-8.08000,-0.00400
 0.11695999652,-7.84000,-0.00400
 0.11699999869,-7.84000,-0.00400
 0.11703999341,-7.68000,-0.00400
 0.11707999557,-7.60000,-0.00400
 0.11711999774,-7.52000,-0.00400
 0.11715999991,-7.44000,-0.00400
 0.11719999462,-7.36000,-0.00400
 0.11723999679,-7.20000,-0.00400
 0.11727999896,-7.20000,-0.00400
 0.11731999367,-7.04000,-0.00400
 0.11735999584,-6.96000,-0.00400
 0.11739999801,-6.88000,-0.00400
 0.11744000018,-6.88000,-0.00400
 0.11747999489,-6.72000,-0.00400
 0.11751999706,-6.72000,-0.00400
 0.11755999923,-6.56000,0.00
 0.11759999394,-6.48000,-0.00400
 0.11763999611,-6.40000,0.00
 0.11767999828,-6.32000,0.00
 0.11772000045,-6.24000,0.00
 0.11775999516,-6.24000,-0.00400
 0.11779999733,-6.16000,0.00
 0.11783999950,-6.08000,0.00
 0.11787999421,-5.92000,-0.00400
 0.11791999638,-5.92000,0.00
 0.11795999855,-5.76000,0.00
 0.11800000072,-5.68000,0.00
 0.11803999543,-5.68000,0.00
 0.11807999760,-5.60000,0.00
 0.11811999977,-5.44000,0.00
 0.11815999448,-5.28000,0.00
 0.11819999665,-5.28000,-0.00400
 0.11823999882,-5.12000,0.00
 0.11827999353,-5.04000,0.00
 0.11831999570,-4.96000,0.00
 0.11835999787,-4.80000,0.00
 0.11840000004,-4.64000,0.00
 0.11843999475,-4.48000,0.00
 0.11847999692,-4.40000,0.00
 0.11851999909,-4.32000,0.00
 0.11855999380,-4.24000,0.00
 0.11859999597,-4.00000,0.00
 0.11863999814,-4.00000,0.00
 0.11868000031,-3.84000,0.00400
 0.11871999502,-3.76000,0.00
 0.11875999719,-3.68000,0.00
 0.11879999936,-3.60000,0.00
 0.11883999407,-3.36000,0.00
 0.11887999624,-3.36000,0.00
 0.11891999841,-3.28000,0.00
 0.11896000057,-3.04000,0.00400
 0.11899999529,-3.04000,0.00
 0.11903999746,-2.96000,0.00400
 0.11907999963,-2.72000,0.00
 0.11911999434,-2.72000,0.00
 0.11915999651,-2.56000,0.00400
 0.11919999868,-2.48000,0.00
 0.11923999339,-2.40000,0.00
 0.11927999556,-2.32000,0.00
 0.11931999773,-2.24000,0.00400
 0.11935999990,-2.08000,0.00400
 0.11939999461,-2.00000,0.00
 0.11943999678,-1.92000,0.00400
 0.11947999895,-1.76000,0.00400
 0.11951999366,-1.68000,0.00400
 0.11955999583,-1.52000,0.00800
 0.11959999800,-1.44000,0.00400
 0.11964000016,-1.28000,0.00800
 0.11967999488,-1.12000,0.00800
 0.11971999705,-1.04000,0.00400
 0.11975999922,-0.96000,0.00800
 0.11979999393,-0.80000,0.00400
 0.11983999610,-0.64000,0.00800
 0.11987999827,-0.48000,0.00400
 0.11992000043,-0.40000,0.00800
 0.11995999515,-0.32000,0.00800
 0.11999999732,-0.16000,0.00800
 0.12003999949,0.00,0.00400
 0.12007999420,0.08000,0.00800
 0.12011999637,0.16000,0.00800
 0.12015999854,0.32000,0.00800
 0.12019999325,0.48000,0.00800
 0.12023999542,0.56000,0.00800
 0.12027999759,0.64000,0.00800
 0.12031999975,0.80000,0.00800
 0.12035999447,0.80000,0.00800
 0.12039999664,0.96000,0.00800
 0.12043999881,1.04000,0.00800
 0.12047999352,1.12000,0.00800
 0.12051999569,1.28000,0.00800
 0.12055999786,1.36000,0.00800
 0.12060000002,1.44000,0.00800
 0.12063999474,1.52000,0.00800
 0.12067999691,1.60000,0.00800
 0.12071999907,1.76000,0.00800
 0.12075999379,1.92000,0.00800
 0.12079999596,2.00000,0.00800
 0.12083999813,2.08000,0.00800
 0.12088000029,2.24000,0.00800
 0.12091999501,2.24000,0.01200
 0.12095999718,2.40000,0.00800
 0.12099999934,2.56000,0.00800
 0.12103999406,2.64000,0.01200
 0.12107999623,2.72000,0.00800
 0.12111999840,2.88000,0.00800
 0.12116000056,3.04000,0.00800
 0.12119999528,3.12000,0.00800
 0.12123999745,3.28000,0.00800
 0.12127999961,3.36000,0.00800
 0.12131999433,3.52000,0.01200
 0.12135999650,3.68000,0.00800
 0.12139999866,3.76000,0.01200
 0.12143999338,3.84000,0.01200
 0.12147999555,4.00000,0.00800
 0.12151999772,4.08000,0.00800
 0.12155999988,4.16000,0.00800
 0.12159999460,4.32000,0.01200
 0.12163999677,4.48000,0.01200
 0.12167999893,4.64000,0.01200
 0.12171999365,4.64000,0.00800
 0.12175999582,4.72000,0.00800
 0.12179999799,4.80000,0.01200
 0.12184000015,4.96000,0.01200
 0.12187999487,5.04000,0.00800
 0.12191999704,5.12000,0.01200
 0.12195999920,5.20000,0.01200
 0.12199999392,5.28000,0.01200
 0.12203999609,5.28000,0.01200
 0.12207999825,5.44000,0.01200
 0.12212000042,5.60000,0.01200
 0.12215999514,5.60000,0.01200
 0.12219999731,5.76000,0.01200
 0.12223999947,5.76000,0.01600
 0.12227999419,5.92000,0.01200
 0.12231999636,5.92000,0.01200
 0.12235999852,6.08000,0.01200
 0.12239999324,6.24000,0.01200
 0.12243999541,6.24000,0.01200
 0.12247999758,6.32000,0.01200
 0.12251999974,6.40000,0.01600
 0.12255999446,6.56000,0.01200
 0.12259999663,6.56000,0.01600
 0.12263999879,6.72000,0.01200
 0.12267999351,6.72000,0.01600
 0.12271999568,6.88000,0.01600
 0.12275999784,6.88000,0.01200
 0.12280000001,7.04000,0.01200
 0.12283999473,7.20000,0.01600
 0.12287999690,7.20000,0.01600
 0.12291999906,7.36000,0.01600
 0.12295999378,7.36000,0.01600
 0.12299999595,7.52000,0.01200
 0.12303999811,7.52000,0.01200
 0.12308000028,7.60000,0.01600
 0.12311999500,7.68000,0.01200
 0.12315999717,7.76000,0.01600
 0.12319999933,7.76000,0.01600
 0.12323999405,7.84000,0.01600
 0.12327999622,7.84000,0.01600
 0.12331999838,7.92000,0.01600
 0.12336000055,8.00000,0.01600
 0.12339999527,8.00000,0.01600
 0.12343999743,8.08000,0.01600
 0.12347999960,8.24000,0.01600
 0.12351999432,8.32000,0.01600
 0.12355999649,8.40000,0.01200
 0.12359999865,8.48000,0.01600
 0.12363999337,8.48000,0.01600
 0.12367999554,8.56000,0.01600
 0.12371999770,8.64000,0.01600
 0.12375999987,8.64000,0.01600
 0.12379999459,8.80000,0.01600
 0.12383999676,8.80000,0.01600
 0.12387999892,8.80000,0.01600
 0.12391999364,8.88000,0.02000
 0.12395999581,8.96000,0.01600
 0.12399999797,8.96000,0.01600
 0.12404000014,8.96000,0.01600
 0.12407999486,9.04000,0.01600
 0.12411999702,9.04000,0.02000
 0.12415999919,9.12000,0.01600
 0.12419999391,8.96000,0.01600
 0.12423999608,8.96000,0.01600
 0.12427999824,9.04000,0.01600
 0.12432000041,9.04000,0.01600
 0.12435999513,9.04000,0.01600
 0.12439999729,9.12000,0.01600
 0.12443999946,9.12000,0.01600
 0.12447999418,9.12000,0.01600
 0.12451999635,9.12000,0.01600
 0.12455999851,9.12000,0.01600
 0.12459999323,9.12000,0.01600
 0.12463999540,9.12000,0.01600
 0.12467999756,9.12000,0.01600
 0.12471999973,9.12000,0.01600
 0.12475999445,9.12000,0.01600
 0.12479999661,9.12000,0.01600
 0.12483999878,9.12000,0.01600
 0.12487999350,9.12000,0.01600
 0.12491999567,9.12000,0.01600
 0.12495999783,9.12000,0.01600
 0.12500000000,9.12000,0.01600
 0.12503999472,9.12000,0.02000
 0.12507998943,9.20000,0.01600
 0.12511999905,9.20000,0.01600
 0.12515999377,9.20000,0.01600
 0.12520000339,9.20000,0.01600
 0.12523999810,9.20000,0.01600
 0.12527999282,9.20000,0.02000
 0.12532000244,9.20000,0.01600
 0.12535999715,9.20000,0.01600
 0.12539999187,9.28000,0.02000
 0.12544000149,9.20000,0.01600
 0.12547999620,9.28000,0.01600
 0.12551999092,9.20000,0.01600
 0.12556000054,9.28000,0.01600
 0.12559999526,9.20000,0.01600
 0.12563998997,9.28000,0.02000
 0.12567999959,9.20000,0.01600
 0.12571999431,9.28000,0.01600
 0.12576000392,9.28000,0.01600
 0.12579999864,9.28000,0.01600
 0.12583999336,9.28000,0.01600
 0.12588000298,9.20000,0.01600
 0.12591999769,9.28000,0.01600
 0.12595999241,9.20000,0.02000
 0.12600000203,9.28000,0.02000
 0.12603999674,9.28000,0.01600
 0.12607999146,9.28000,0.01200
 0.12612000108,9.28000,0.01600
 0.12615999579,9.28000,0.01600
 0.12619999051,9.20000,0.01600
 0.12624000013,9.20000,0.01600
 0.12627999485,9.20000,0.02000
 0.12631998956,9.20000,0.01600
 0.12635999918,9.12000,0.01600
 0.12639999390,9.12000,0.01600
 0.12644000351,9.12000,0.01600
 0.12647999823,9.12000,0.02000
 0.12651999295,9.04000,0.01600
 0.12656000257,8.96000,0.01600
 0.12659999728,8.88000,0.01600
 0.12663999200,8.80000,0.01600
 0.12668000162,8.80000,0.01600
 0.12671999633,8.64000,0.01600
 0.12675999105,8.56000,0.01600
 0.12680000067,8.48000,0.01600
 0.12683999538,8.32000,0.01200
 0.12687999010,8.24000,0.01600
 0.12691999972,8.16000,0.01600
 0.12695999444,8.00000,0.01600
